Categorization Test,Model Name,Null Test,Polarity Test,Year
0.7111650485436893,knn_v2_share,0.8331310679611651,0.9089805825242718,1890
0.6226415094339622,knn_v1_share,0.8188679245283019,0.9320754716981132,1890
0.6767241379310345,knn_v1_nodups,0.8405172413793104,0.9267241379310344,1890
0.6896551724137931,knn_v1_nodups,0.8168103448275862,0.9353448275862069,1900
0.7313829787234043,knn_v2_nodups,0.8264627659574468,0.9162234042553192,1900
0.712378640776699,knn_v2_share,0.8319174757281553,0.9174757281553398,1900
0.6528301886792452,knn_v1_share,0.8113207547169812,0.9245283018867924,1900
0.6941747572815534,knn_v2_share,0.8288834951456311,0.91626213592233,1910
0.6637931034482759,knn_v1_nodups,0.8275862068965517,0.9310344827586208,1910
0.7207446808510638,knn_v2_nodups,0.8171542553191491,0.913563829787234,1910
0.5924528301886792,knn_v1_share,0.8396226415094341,0.920754716981132,1910
0.6637931034482759,knn_v1_nodups,0.8405172413793104,0.9224137931034484,1920
0.7220744680851063,knn_v2_nodups,0.8164893617021277,0.898936170212766,1920
0.6881067961165048,knn_v2_share,0.8258495145631068,0.9077669902912622,1920
0.6075471698113207,knn_v1_share,0.8320754716981132,0.9169811320754716,1920
0.6264150943396226,knn_v1_share,0.8320754716981132,0.9094339622641509,1930
0.6929611650485437,knn_v2_share,0.8191747572815534,0.9114077669902912,1930
0.6681034482758621,knn_v1_nodups,0.8275862068965517,0.9051724137931034,1930
0.711436170212766,knn_v2_nodups,0.8151595744680851,0.913563829787234,1930
0.6735436893203883,knn_v2_share,0.8325242718446602,0.8992718446601942,1940
0.6301886792452829,knn_v1_share,0.8283018867924529,0.9320754716981132,1940
0.6724137931034483,knn_v1_nodups,0.8448275862068966,0.9224137931034484,1940
0.7074468085106383,knn_v2_nodups,0.8178191489361702,0.9015957446808509,1940
0.6301886792452829,knn_v1_share,0.8339622641509434,0.920754716981132,1950
0.6982758620689655,knn_v1_nodups,0.8362068965517241,0.9094827586206896,1950
0.6917475728155339,knn_v2_share,0.8349514563106796,0.9101941747572816,1950
0.7180851063829787,knn_v2_nodups,0.8164893617021277,0.913563829787234,1950
0.6226415094339622,knn_v1_share,0.8150943396226416,0.9169811320754716,1960
0.7207446808510638,knn_v2_nodups,0.8204787234042553,0.9095744680851064,1960
0.6832524271844661,knn_v2_share,0.8337378640776699,0.9114077669902912,1960
0.6896551724137931,knn_v1_nodups,0.8211206896551724,0.9094827586206896,1960
0.6848404255319149,knn_v2_nodups,0.8164893617021277,0.9042553191489362,1970
0.6,knn_v1_share,0.8188679245283019,0.9018867924528302,1970
0.6422413793103449,knn_v1_nodups,0.8275862068965517,0.8922413793103449,1970
0.6480582524271845,knn_v2_share,0.8264563106796117,0.9029126213592232,1970
0.5849056603773585,knn_v1_share,0.8018867924528302,0.9132075471698112,1980
0.6795212765957447,knn_v2_nodups,0.8105053191489362,0.8936170212765957,1980
0.6422413793103449,knn_v1_nodups,0.8168103448275862,0.9094827586206896,1980
0.662621359223301,knn_v2_share,0.8216019417475728,0.8859223300970874,1980
0.6075471698113207,knn_v1_share,0.8094339622641509,0.9056603773584906,1990
0.6795212765957447,knn_v2_nodups,0.819813829787234,0.8922872340425532,1990
0.6468446601941747,knn_v2_share,0.8337378640776699,0.8895631067961165,1990
0.6724137931034483,knn_v1_nodups,0.8038793103448276,0.9051724137931034,1990
