Categorization Test,Model Name,Null Test,Polarity Test
0.6405660377358491,kde_average_width,0.8230188679245284,0.9045283018867925
0.6428301886792454,centroid,0.823301886792453,0.8949056603773584
0.6379245283018868,centroid_tiered,na,na
