Categorization Test,Model Name,Null Test,Polarity Test,Year
0.6415094339622641,centroid_v1_share_match,0.7905660377358491,0.8679245283018868,1800
0.5735849056603773,knn_v1_share_match,0.8113207547169812,0.8867924528301887,1800
0.5962264150943396,knn_v1_share_match,0.8094339622641509,0.8981132075471698,1810
0.6415094339622641,centroid_v1_share_match,0.8245283018867925,0.8603773584905661,1810
0.5811320754716981,knn_v1_share_match,0.8320754716981132,0.8943396226415095,1820
0.6226415094339622,centroid_v1_share_match,0.8188679245283019,0.8830188679245283,1820
0.6037735849056604,knn_v1_share_match,0.8283018867924529,0.9056603773584906,1830
0.6301886792452829,centroid_v1_share_match,0.8169811320754717,0.8867924528301887,1830
0.6037735849056604,knn_v1_share_match,0.8490566037735849,0.9132075471698112,1840
0.6679245283018868,centroid_v1_share_match,0.8094339622641509,0.8830188679245283,1840
0.6377358490566037,centroid_v1_share_match,0.8169811320754717,0.9018867924528302,1850
0.6113207547169811,knn_v1_share_match,0.8339622641509434,0.9056603773584906,1850
0.6301886792452829,knn_v1_share_match,0.8264150943396227,0.920754716981132,1860
0.6226415094339622,centroid_v1_share_match,0.8264150943396227,0.9169811320754716,1860
0.6,knn_v1_share_match,0.8245283018867925,0.9169811320754716,1870
0.6566037735849056,centroid_v1_share_match,0.8320754716981132,0.8981132075471698,1870
0.6150943396226415,knn_v1_share_match,0.8226415094339623,0.9056603773584906,1880
0.6754716981132075,centroid_v1_share_match,0.8339622641509434,0.9056603773584906,1880
0.6754716981132075,centroid_v1_share_match,0.8320754716981132,0.920754716981132,1890
0.6226415094339622,knn_v1_share_match,0.8075471698113208,0.9320754716981132,1890
0.6716981132075471,centroid_v1_share_match,0.8207547169811321,0.8943396226415095,1900
0.6528301886792452,knn_v1_share_match,0.8056603773584906,0.9245283018867924,1900
0.6377358490566037,centroid_v1_share_match,0.8264150943396227,0.9056603773584906,1910
0.5924528301886792,knn_v1_share_match,0.8320754716981132,0.920754716981132,1910
0.6075471698113207,knn_v1_share_match,0.8226415094339623,0.9169811320754716,1920
0.6490566037735849,centroid_v1_share_match,0.8301886792452831,0.9132075471698112,1920
0.6377358490566037,centroid_v1_share_match,0.8245283018867925,0.9056603773584906,1930
0.6264150943396226,knn_v1_share_match,0.8283018867924529,0.9094339622641509,1930
0.6301886792452829,knn_v1_share_match,0.8169811320754717,0.9320754716981132,1940
0.6301886792452829,centroid_v1_share_match,0.8207547169811321,0.9132075471698112,1940
0.6301886792452829,knn_v1_share_match,0.8264150943396227,0.920754716981132,1950
0.6264150943396226,centroid_v1_share_match,0.8056603773584906,0.8981132075471698,1950
0.6226415094339622,knn_v1_share_match,0.8150943396226416,0.9169811320754716,1960
0.6377358490566037,centroid_v1_share_match,0.8075471698113208,0.8830188679245283,1960
0.6,knn_v1_share_match,0.8132075471698114,0.9018867924528302,1970
0.6490566037735849,centroid_v1_share_match,0.8094339622641509,0.8830188679245283,1970
0.6301886792452829,centroid_v1_share_match,0.7981132075471699,0.9018867924528302,1980
0.5849056603773585,knn_v1_share_match,0.8037735849056604,0.9132075471698112,1980
0.6150943396226415,centroid_v1_share_match,0.8037735849056604,0.8754716981132076,1990
0.6075471698113207,knn_v1_share_match,0.8018867924528302,0.9056603773584906,1990
